cal_date,is_open,pretrade_date
20130214,0,20130208
20130215,0,20130208
20130216,0,20130208
20130217,0,20130208
20130218,1,20130208
20130219,1,20130218
20130220,1,20130219
20130221,1,20130220
20130222,1,20130221
20130223,0,20130222
20130224,0,20130222
20130225,1,20130222
20130226,1,20130225
20130227,1,20130226
20130228,1,20130227
20130301,1,20130228
20130302,0,20130301
20130303,0,20130301
20130304,1,20130301
20130305,1,20130304
20130306,1,20130305
20130307,1,20130306
20130308,1,20130307
20130309,0,20130308
20130310,0,20130308
20130311,1,20130308
20130312,1,20130311
20130313,1,20130312
20130314,1,20130313
20130315,1,20130314
20130316,0,20130315
20130317,0,20130315
20130318,1,20130315
20130319,1,20130318
20130320,1,20130319
20130321,1,20130320
20130322,1,20130321
20130323,0,20130322
20130324,0,20130322
20130325,1,20130322
20130326,1,20130325
20130327,1,20130326
20130328,1,20130327
20130329,1,20130328
20130330,0,20130329
20130331,0,20130329
20130401,1,20130329
20130402,1,20130401
20130403,1,20130402
20130404,0,20130403
20130405,0,20130403
20130406,0,20130403
20130407,0,20130403
20130408,1,20130403
20130409,1,20130408
20130410,1,20130409
20130411,1,20130410
20130412,1,20130411
20130413,0,20130412
20130414,0,20130412
20130415,1,20130412
20130416,1,20130415
20130417,1,20130416
20130418,1,20130417
20130419,1,20130418
20130420,0,20130419
20130421,0,20130419
20130422,1,20130419
20130423,1,20130422
20130424,1,20130423
20130425,1,20130424
20130426,1,20130425
20130427,0,20130426
20130428,0,20130426
20130429,0,20130426
20130430,0,20130426
20130501,0,20130426
20130502,1,20130426
20130503,1,20130502
20130504,0,20130503
20130505,0,20130503
20130506,1,20130503
20130507,1,20130506
20130508,1,20130507
20130509,1,20130508
20130510,1,20130509
20130511,0,20130510
20130512,0,20130510
20130513,1,20130510
20130514,1,20130513
20130515,1,20130514
20130516,1,20130515
20130517,1,20130516
20130518,0,20130517
20130519,0,20130517
20130520,1,20130517
20130521,1,20130520
20130522,1,20130521
20130523,1,20130522
20130524,1,20130523
20130525,0,20130524
20130526,0,20130524
20130527,1,20130524
20130528,1,20130527
20130529,1,20130528
20130530,1,20130529
20130531,1,20130530
20130601,0,20130531
20130602,0,20130531
20130603,1,20130531
20130604,1,20130603
20130605,1,20130604
20130606,1,20130605
20130607,1,20130606
20130608,0,20130607
20130609,0,20130607
20130610,0,20130607
20130611,0,20130607
20130612,0,20130607
20130613,1,20130607
20130614,1,20130613
20130615,0,20130614
20130616,0,20130614
20130617,1,20130614
20130618,1,20130617
20130619,1,20130618
20130620,1,20130619
20130621,1,20130620
20130622,0,20130621
20130623,0,20130621
20130624,1,20130621
20130625,1,20130624
20130626,1,20130625
20130627,1,20130626
20130628,1,20130627
20130629,0,20130628
20130630,0,20130628
20130701,1,20130628
20130702,1,20130701
20130703,1,20130702
20130704,1,20130703
20130705,1,20130704
20130706,0,20130705
20130707,0,20130705
20130708,1,20130705
20130709,1,20130708
20130710,1,20130709
20130711,1,20130710
20130712,1,20130711
20130713,0,20130712
20130714,0,20130712
20130715,1,20130712
20130716,1,20130715
20130717,1,20130716
20130718,1,20130717
20130719,1,20130718
20130720,0,20130719
20130721,0,20130719
20130722,1,20130719
20130723,1,20130722
20130724,1,20130723
20130725,1,20130724
20130726,1,20130725
20130727,0,20130726
20130728,0,20130726
20130729,1,20130726
20130730,1,20130729
20130731,1,20130730
20130801,1,20130731
20130802,1,20130801
20130803,0,20130802
20130804,0,20130802
20130805,1,20130802
20130806,1,20130805
20130807,1,20130806
20130808,1,20130807
20130809,1,20130808
20130810,0,20130809
20130811,0,20130809
20130812,1,20130809
20130813,1,20130812
20130814,1,20130813
20130815,1,20130814
20130816,1,20130815
20130817,0,20130816
20130818,0,20130816
20130819,1,20130816
20130820,1,20130819
20130821,1,20130820
20130822,1,20130821
20130823,1,20130822
20130824,0,20130823
20130825,0,20130823
20130826,1,20130823
20130827,1,20130826
20130828,1,20130827
20130829,1,20130828
20130830,1,20130829
20130831,0,20130830
20130901,0,20130830
20130902,1,20130830
20130903,1,20130902
20130904,1,20130903
20130905,1,20130904
20130906,1,20130905
20130907,0,20130906
20130908,0,20130906
20130909,1,20130906
20130910,1,20130909
20130911,1,20130910
20130912,1,20130911
20130913,1,20130912
20130914,0,20130913
20130915,0,20130913
20130916,1,20130913
20130917,1,20130916
20130918,1,20130917
20130919,0,20130918
20130920,0,20130918
20130921,0,20130918
20130922,0,20130918
20130923,1,20130918
20130924,1,20130923
20130925,1,20130924
20130926,1,20130925
20130927,1,20130926
20130928,0,20130927
20130929,0,20130927
20130930,1,20130927
20131001,0,20130930
20131002,0,20130930
20131003,0,20130930
20131004,0,20130930
20131005,0,20130930
20131006,0,20130930
20131007,0,20130930
20131008,1,20130930
20131009,1,20131008
20131010,1,20131009
20131011,1,20131010
20131012,0,20131011
20131013,0,20131011
20131014,1,20131011
20131015,1,20131014
20131016,1,20131015
20131017,1,20131016
20131018,1,20131017
20131019,0,20131018
20131020,0,20131018
20131021,1,20131018
20131022,1,20131021
20131023,1,20131022
20131024,1,20131023
20131025,1,20131024
20131026,0,20131025
20131027,0,20131025
20131028,1,20131025
20131029,1,20131028
20131030,1,20131029
20131031,1,20131030
20131101,1,20131031
20131102,0,20131101
20131103,0,20131101
20131104,1,20131101
20131105,1,20131104
20131106,1,20131105
20131107,1,20131106
20131108,1,20131107
20131109,0,20131108
20131110,0,20131108
20131111,1,20131108
20131112,1,20131111
20131113,1,20131112
20131114,1,20131113
20131115,1,20131114
20131116,0,20131115
20131117,0,20131115
20131118,1,20131115
20131119,1,20131118
20131120,1,20131119
20131121,1,20131120
20131122,1,20131121
20131123,0,20131122
20131124,0,20131122
20131125,1,20131122
20131126,1,20131125
20131127,1,20131126
20131128,1,20131127
20131129,1,20131128
20131130,0,20131129
20131201,0,20131129
20131202,1,20131129
20131203,1,20131202
20131204,1,20131203
20131205,1,20131204
20131206,1,20131205
20131207,0,20131206
20131208,0,20131206
20131209,1,20131206
20131210,1,20131209
20131211,1,20131210
20131212,1,20131211
20131213,1,20131212
20131214,0,20131213
20131215,0,20131213
20131216,1,20131213
20131217,1,20131216
20131218,1,20131217
20131219,1,20131218
20131220,1,20131219
20131221,0,20131220
20131222,0,20131220
20131223,1,20131220
20131224,1,20131223
20131225,1,20131224
20131226,1,20131225
20131227,1,20131226
20131228,0,20131227
20131229,0,20131227
20131230,1,20131227
20131231,1,20131230
20140101,0,20131231
20140102,1,20131231
20140103,1,20140102
20140104,0,20140103
20140105,0,20140103
20140106,1,20140103
20140107,1,20140106
20140108,1,20140107
20140109,1,20140108
20140110,1,20140109
20140111,0,20140110
20140112,0,20140110
20140113,1,20140110
20140114,1,20140113
20140115,1,20140114
20140116,1,20140115
20140117,1,20140116
20140118,0,20140117
20140119,0,20140117
20140120,1,20140117
20140121,1,20140120
20140122,1,20140121
20140123,1,20140122
20140124,1,20140123
20140125,0,20140124
20140126,0,20140124
20140127,1,20140124
20140128,1,20140127
20140129,1,20140128
20140130,1,20140129
20140131,0,20140130
20140201,0,20140130
20140202,0,20140130
20140203,0,20140130
20140204,0,20140130
20140205,0,20140130
20140206,0,20140130
20140207,1,20140130
20140208,0,20140207
20140209,0,20140207
20140210,1,20140207
20140211,1,20140210
20140212,1,20140211
20140213,1,20140212
20140214,1,20140213
20140215,0,20140214
20140216,0,20140214
20140217,1,20140214
20140218,1,20140217
20140219,1,20140218
20140220,1,20140219
20140221,1,20140220
20140222,0,20140221
20140223,0,20140221
20140224,1,20140221
20140225,1,20140224
20140226,1,20140225
20140227,1,20140226
20140228,1,20140227
20140301,0,20140228
20140302,0,20140228
20140303,1,20140228
20140304,1,20140303
20140305,1,20140304
20140306,1,20140305
20140307,1,20140306
20140308,0,20140307
20140309,0,20140307
20140310,1,20140307
20140311,1,20140310
20140312,1,20140311
20140313,1,20140312
20140314,1,20140313
20140315,0,20140314
20140316,0,20140314
20140317,1,20140314
20140318,1,20140317
20140319,1,20140318
20140320,1,20140319
20140321,1,20140320
20140322,0,20140321
20140323,0,20140321
20140324,1,20140321
20140325,1,20140324
20140326,1,20140325
20140327,1,20140326
20140328,1,20140327
20140329,0,20140328
20140330,0,20140328
20140331,1,20140328
20140401,1,20140331
20140402,1,20140401
20140403,1,20140402
20140404,1,20140403
20140405,0,20140404
20140406,0,20140404
20140407,0,20140404
20140408,1,20140404
20140409,1,20140408
20140410,1,20140409
20140411,1,20140410
20140412,0,20140411
20140413,0,20140411
20140414,1,20140411
20140415,1,20140414
20140416,1,20140415
20140417,1,20140416
20140418,1,20140417
20140419,0,20140418
20140420,0,20140418
20140421,1,20140418
20140422,1,20140421
20140423,1,20140422
20140424,1,20140423
20140425,1,20140424
20140426,0,20140425
20140427,0,20140425
20140428,1,20140425
20140429,1,20140428
